ID;Name;Year Published;Min Players;Max Players;Play Time;Min Age;Users Rated;Rating Average;BGG Rank;Complexity Average;Owned Users;Mechanics;Domains
7769;Clockwork Wars;2015;2;4;90;13;601;7,62;2145;3,12;1162;Simultaneous Action Selection;Strategy Games, Wargames
7769;Clockwork Wars;2015;2;4;90;13;601;7,62;2145;3,12;1162;Variable Player Powers;Strategy Games, Wargames
7769;Clockwork Wars;2015;2;4;90;13;601;7,62;2145;3,12;1162;Worker Placement;Strategy Games, Wargames
7770;The Gallerist;2015;1;4;150;13;9705;8,04;57;4,28;13057;Commodity Speculation;Strategy Games
7770;The Gallerist;2015;1;4;150;13;9705;8,04;57;4,28;13057;Investment;Strategy Games
7770;The Gallerist;2015;1;4;150;13;9705;8,04;57;4,28;13057;Set Collection;Strategy Games
7770;The Gallerist;2015;1;4;150;13;9705;8,04;57;4,28;13057;Solo / Solitaire Game;Strategy Games
7770;The Gallerist;2015;1;4;150;13;9705;8,04;57;4,28;13057;Worker Placement;Strategy Games
7771;Divorce! The Game;2015;2;2;20;17;39;6,35;13907;1,33;143;Take That;Party Games
7772;Hack Trick;2015;2;4;25;10;525;6,46;4541;1,42;767;Area Majority / Influence;Abstract Games, Family Games
7772;Hack Trick;2015;2;4;25;10;525;6,46;4541;1,42;767;Hand Management;Abstract Games, Family Games
7772;Hack Trick;2015;2;4;25;10;525;6,46;4541;1,42;767;Variable Player Powers;Abstract Games, Family Games
7773;Lignum;2015;2;4;120;12;544;7,30;2618;3,79;796;Action Queue;Strategy Games
7773;Lignum;2015;2;4;120;12;544;7,30;2618;3,79;796;Area Majority / Influence;Strategy Games
7773;Lignum;2015;2;4;120;12;544;7,30;2618;3,79;796;Worker Placement;Strategy Games
7774;Healthy Heart Hospital;2015;1;5;90;13;592;7,25;2617;2,81;1160;Action Points;Strategy Games, Thematic Games
7774;Healthy Heart Hospital;2015;1;5;90;13;592;7,25;2617;2,81;1160;Cooperative Game;Strategy Games, Thematic Games
7774;Healthy Heart Hospital;2015;1;5;90;13;592;7,25;2617;2,81;1160;Push Your Luck;Strategy Games, Thematic Games
7774;Healthy Heart Hospital;2015;1;5;90;13;592;7,25;2617;2,81;1160;Simulation;Strategy Games, Thematic Games
7774;Healthy Heart Hospital;2015;1;5;90;13;592;7,25;2617;2,81;1160;Variable Player Powers;Strategy Games, Thematic Games
7775;Exploding Kittens: NSFW Deck;2015;2;5;20;18;7717;6,22;2616;1,07;20857;Hand Management;Party Games
7775;Exploding Kittens: NSFW Deck;2015;2;5;20;18;7717;6,22;2616;1,07;20857;Player Elimination;Party Games
7775;Exploding Kittens: NSFW Deck;2015;2;5;20;18;7717;6,22;2616;1,07;20857;Push Your Luck;Party Games
7775;Exploding Kittens: NSFW Deck;2015;2;5;20;18;7717;6,22;2616;1,07;20857;Set Collection;Party Games
7775;Exploding Kittens: NSFW Deck;2015;2;5;20;18;7717;6,22;2616;1,07;20857;Take That;Party Games
7776;Les Quatre-Bras & Waterloo 1815: The Empire's Final Blows;2015;2;3;600;0;62;8,19;7325;3,56;223;Chit-Pull System;Wargames
7776;Les Quatre-Bras & Waterloo 1815: The Empire's Final Blows;2015;2;3;600;0;62;8,19;7325;3,56;223;Hexagon Grid;Wargames
7777;Exoplanets;2015;2;4;60;12;757;6,60;3322;2,37;1528;Area Majority / Influence;Family Games, Strategy Games
7777;Exoplanets;2015;2;4;60;12;757;6,60;3322;2,37;1528;Card Drafting;Family Games, Strategy Games
7777;Exoplanets;2015;2;4;60;12;757;6,60;3322;2,37;1528;Hand Management;Family Games, Strategy Games
7777;Exoplanets;2015;2;4;60;12;757;6,60;3322;2,37;1528;Tile Placement;Family Games, Strategy Games
7778;Rise of Cthulhu;2015;2;2;30;14;180;6,49;7865;1,67;580;Area Majority / Influence;Strategy Games
7778;Rise of Cthulhu;2015;2;2;30;14;180;6,49;7865;1,67;580;Hand Management;Strategy Games
7778;Rise of Cthulhu;2015;2;2;30;14;180;6,49;7865;1,67;580;Set Collection;Strategy Games
7779;Drachenhort;2015;2;7;60;8;138;6,70;7403;1,50;230;Roll / Spin and Move;Family Games
7780;Next War: India-Pakistan;2015;2;2;480;12;197;8,27;3962;4,22;887;Dice Rolling;Wargames
7780;Next War: India-Pakistan;2015;2;2;480;12;197;8,27;3962;4,22;887;Hexagon Grid;Wargames
7780;Next War: India-Pakistan;2015;2;2;480;12;197;8,27;3962;4,22;887;Simulation;Wargames
7780;Next War: India-Pakistan;2015;2;2;480;12;197;8,27;3962;4,22;887;Zone of Control;Wargames
7781;Dolmen;2015;2;4;30;10;105;6,87;7529;2,80;230;Area Majority / Influence;Abstract Games
7782;Lanterns: The Harvest Festival;2015;2;4;30;8;9610;6,92;741;1,57;16186;Hand Management;Family Games
7782;Lanterns: The Harvest Festival;2015;2;4;30;8;9610;6,92;741;1,57;16186;Pattern Building;Family Games
7782;Lanterns: The Harvest Festival;2015;2;4;30;8;9610;6,92;741;1,57;16186;Set Collection;Family Games
7782;Lanterns: The Harvest Festival;2015;2;4;30;8;9610;6,92;741;1,57;16186;Tile Placement;Family Games
7783;Tumult Royale;2015;2;4;40;10;569;6,55;4029;2,16;1549;Push Your Luck;Family Games
7783;Tumult Royale;2015;2;4;40;10;569;6,55;4029;2,16;1549;Simultaneous Action Selection;Family Games
7783;Tumult Royale;2015;2;4;40;10;569;6,55;4029;2,16;1549;Tile Placement;Family Games
7784;Baseball Highlights: 2045;2015;1;4;45;9;3675;7,55;460;2,22;4568;Card Drafting;Strategy Games, Thematic Games
7784;Baseball Highlights: 2045;2015;1;4;45;9;3675;7,55;460;2,22;4568;Deck Bag and Pool Building;Strategy Games, Thematic Games
7784;Baseball Highlights: 2045;2015;1;4;45;9;3675;7,55;460;2,22;4568;Hand Management;Strategy Games, Thematic Games
7784;Baseball Highlights: 2045;2015;1;4;45;9;3675;7,55;460;2,22;4568;Solo / Solitaire Game;Strategy Games, Thematic Games
7784;Baseball Highlights: 2045;2015;1;4;45;9;3675;7,55;460;2,22;4568;Take That;Strategy Games, Thematic Games
7785;Skull Tales;2015;1;4;180;14;249;7,88;4327;3,33;497;Action Points;Thematic Games
7785;Skull Tales;2015;1;4;180;14;249;7,88;4327;3,33;497;Cooperative Game;Thematic Games
7785;Skull Tales;2015;1;4;180;14;249;7,88;4327;3,33;497;Dice Rolling;Thematic Games
7785;Skull Tales;2015;1;4;180;14;249;7,88;4327;3,33;497;Modular Board;Thematic Games
7785;Skull Tales;2015;1;4;180;14;249;7,88;4327;3,33;497;Role Playing;Thematic Games
7785;Skull Tales;2015;1;4;180;14;249;7,88;4327;3,33;497;Simultaneous Action Selection;Thematic Games
7786;Haspelknecht;2015;2;4;90;12;1706;7,27;1154;3,03;3022;Action Points;Strategy Games
7786;Haspelknecht;2015;2;4;90;12;1706;7,27;1154;3,03;3022;End Game Bonuses;Strategy Games
7786;Haspelknecht;2015;2;4;90;12;1706;7,27;1154;3,03;3022;Turn Order: Stat-Based;Strategy Games
7786;Haspelknecht;2015;2;4;90;12;1706;7,27;1154;3,03;3022;Variable Set-up;Strategy Games
7786;Haspelknecht;2015;2;4;90;12;1706;7,27;1154;3,03;3022;Worker Placement;Strategy Games
7787;Barony;2015;2;4;45;14;2344;7,12;1155;2,24;3149;Area Majority / Influence;Strategy Games
7787;Barony;2015;2;4;45;14;2344;7,12;1155;2,24;3149;Area Movement;Strategy Games
7787;Barony;2015;2;4;45;14;2344;7,12;1155;2,24;3149;Modular Board;Strategy Games
7788;The Undercity: An Iron Kingdoms Adventure Board Game;2015;2;4;120;14;321;7,11;4344;2,81;1024;Cooperative Game;Thematic Games
7788;The Undercity: An Iron Kingdoms Adventure Board Game;2015;2;4;120;14;321;7,11;4344;2,81;1024;Dice Rolling;Thematic Games
7788;The Undercity: An Iron Kingdoms Adventure Board Game;2015;2;4;120;14;321;7,11;4344;2,81;1024;Grid Movement;Thematic Games
7788;The Undercity: An Iron Kingdoms Adventure Board Game;2015;2;4;120;14;321;7,11;4344;2,81;1024;Role Playing;Thematic Games
7788;The Undercity: An Iron Kingdoms Adventure Board Game;2015;2;4;120;14;321;7,11;4344;2,81;1024;Variable Player Powers;Thematic Games
7789;Allegiance: A Realm Divided;2015;2;4;60;10;302;8,04;3385;2,95;494;Action Points;Strategy Games
7789;Allegiance: A Realm Divided;2015;2;4;60;10;302;8,04;3385;2,95;494;Hand Management;Strategy Games
7789;Allegiance: A Realm Divided;2015;2;4;60;10;302;8,04;3385;2,95;494;Variable Player Powers;Strategy Games
7790;The Game;2015;1;5;20;8;8490;6,71;1015;1,26;13372;Communication Limits;Family Games
7790;The Game;2015;1;5;20;8;8490;6,71;1015;1,26;13372;Cooperative Game;Family Games
7790;The Game;2015;1;5;20;8;8490;6,71;1015;1,26;13372;Hand Management;Family Games
7790;The Game;2015;1;5;20;8;8490;6,71;1015;1,26;13372;Solo / Solitaire Game;Family Games
7791;Lock 'n Load Tactical: Heroes of the Falklands;2015;2;2;240;12;65;8,02;7501;3,50;251;Dice Rolling;Wargames
7791;Lock 'n Load Tactical: Heroes of the Falklands;2015;2;2;240;12;65;8,02;7501;3,50;251;Hexagon Grid;Wargames
7792;Shadows Over Normandie: Achtung! Cthulhu;2015;2;3;30;14;304;7,30;4368;2,73;1516;Dice Rolling;Wargames
7792;Shadows Over Normandie: Achtung! Cthulhu;2015;2;3;30;14;304;7,30;4368;2,73;1516;Grid Movement;Wargames
7792;Shadows Over Normandie: Achtung! Cthulhu;2015;2;3;30;14;304;7,30;4368;2,73;1516;Modular Board;Wargames
7792;Shadows Over Normandie: Achtung! Cthulhu;2015;2;3;30;14;304;7,30;4368;2,73;1516;Simulation;Wargames
7792;Shadows Over Normandie: Achtung! Cthulhu;2015;2;3;30;14;304;7,30;4368;2,73;1516;Square Grid;Wargames
7792;Shadows Over Normandie: Achtung! Cthulhu;2015;2;3;30;14;304;7,30;4368;2,73;1516;Variable Player Powers;Wargames
7793;Best Treehouse Ever;2015;2;4;20;8;1726;6,59;2172;1,39;3150;Card Drafting;Family Games
7793;Best Treehouse Ever;2015;2;4;20;8;1726;6,59;2172;1,39;3150;Drafting;Family Games
7793;Best Treehouse Ever;2015;2;4;20;8;1726;6,59;2172;1,39;3150;Pattern Building;Family Games
7793;Best Treehouse Ever;2015;2;4;20;8;1726;6,59;2172;1,39;3150;Simultaneous Action Selection;Family Games
7793;Best Treehouse Ever;2015;2;4;20;8;1726;6,59;2172;1,39;3150;Tile Placement;Family Games
7794;Genesis: Empires and Kingdoms of the Ancient Middle East;2015;1;5;600;12;251;7,19;4390;3,04;863;Campaign / Battle Card Driven;Wargames
7794;Genesis: Empires and Kingdoms of the Ancient Middle East;2015;1;5;600;12;251;7,19;4390;3,04;863;Dice Rolling;Wargames
7794;Genesis: Empires and Kingdoms of the Ancient Middle East;2015;1;5;600;12;251;7,19;4390;3,04;863;Point to Point Movement;Wargames
7794;Genesis: Empires and Kingdoms of the Ancient Middle East;2015;1;5;600;12;251;7,19;4390;3,04;863;Simulation;Wargames
7795;Council of 4;2015;2;4;75;10;2405;7,18;1007;2,54;3554;Hand Management;Strategy Games
7795;Council of 4;2015;2;4;75;10;2405;7,18;1007;2,54;3554;Network and Route Building;Strategy Games
7795;Council of 4;2015;2;4;75;10;2405;7,18;1007;2,54;3554;Point to Point Movement;Strategy Games
7796;Dungeon Saga: Dwarf King's Quest;2015;2;5;120;10;992;7,26;2167;2,50;2872;Dice Rolling;Thematic Games
7796;Dungeon Saga: Dwarf King's Quest;2015;2;5;120;10;992;7,26;2167;2,50;2872;Grid Movement;Thematic Games
7796;Dungeon Saga: Dwarf King's Quest;2015;2;5;120;10;992;7,26;2167;2,50;2872;Modular Board;Thematic Games
7796;Dungeon Saga: Dwarf King's Quest;2015;2;5;120;10;992;7,26;2167;2,50;2872;Role Playing;Thematic Games
7796;Dungeon Saga: Dwarf King's Quest;2015;2;5;120;10;992;7,26;2167;2,50;2872;Team-Based Game;Thematic Games
7796;Dungeon Saga: Dwarf King's Quest;2015;2;5;120;10;992;7,26;2167;2,50;2872;Variable Player Powers;Thematic Games
7797;Kraftwagen;2015;2;4;75;10;2091;7,26;1005;2,84;3438;Rondel;Strategy Games
7797;Kraftwagen;2015;2;4;75;10;2091;7,26;1005;2,84;3438;Set Collection;Strategy Games
7797;Kraftwagen;2015;2;4;75;10;2091;7,26;1005;2,84;3438;Time Track;Strategy Games
7798;Antarctica;2015;2;4;90;10;603;6,30;4449;2,77;986;Area Majority / Influence;Strategy Games
7798;Antarctica;2015;2;4;90;10;603;6,30;4449;2,77;986;Area Movement;Strategy Games
7799;Island Dice;2015;2;4;60;12;53;6,79;14124;2;153;Area Majority / Influence;Family Games, Strategy Games
7799;Island Dice;2015;2;4;60;12;53;6,79;14124;2;153;Dice Rolling;Family Games, Strategy Games
7800;Forbidden Stars;2015;2;4;180;14;7516;7,97;106;3,83;11900;Area Majority / Influence;Strategy Games
7800;Forbidden Stars;2015;2;4;180;14;7516;7,97;106;3,83;11900;Area Movement;Strategy Games
7800;Forbidden Stars;2015;2;4;180;14;7516;7,97;106;3,83;11900;Card Play Conflict Resolution;Strategy Games
7800;Forbidden Stars;2015;2;4;180;14;7516;7,97;106;3,83;11900;Dice Rolling;Strategy Games
7800;Forbidden Stars;2015;2;4;180;14;7516;7,97;106;3,83;11900;Hand Management;Strategy Games
7800;Forbidden Stars;2015;2;4;180;14;7516;7,97;106;3,83;11900;Modular Board;Strategy Games
7800;Forbidden Stars;2015;2;4;180;14;7516;7,97;106;3,83;11900;Order Counters;Strategy Games
7800;Forbidden Stars;2015;2;4;180;14;7516;7,97;106;3,83;11900;Variable Player Powers;Strategy Games
7801;Napoleon Against Russia;2015;2;4;180;12;60;8,23;7425;3;334;Hexagon Grid;Wargames
7801;Napoleon Against Russia;2015;2;4;180;12;60;8,23;7425;3;334;Simulation;Wargames
7802;Small City;2015;1;4;120;12;568;7,52;2281;4;1020;Area Majority / Influence;Strategy Games
7802;Small City;2015;1;4;120;12;568;7,52;2281;4;1020;Simulation;Strategy Games
7802;Small City;2015;1;4;120;12;568;7,52;2281;4;1020;Variable Player Powers;Strategy Games
7803;Stones of Fate;2015;2;4;30;12;205;6,58;7442;1,67;455;Area Majority / Influence;Family Games, Strategy Games
7803;Stones of Fate;2015;2;4;30;12;205;6,58;7442;1,67;455;Auction/Bidding;Family Games, Strategy Games
7803;Stones of Fate;2015;2;4;30;12;205;6,58;7442;1,67;455;Memory;Family Games, Strategy Games
7803;Stones of Fate;2015;2;4;30;12;205;6,58;7442;1,67;455;Pattern Recognition;Family Games, Strategy Games
7803;Stones of Fate;2015;2;4;30;12;205;6,58;7442;1,67;455;Set Collection;Family Games, Strategy Games
7804;Dungeons & Dragons: Temple of Elemental Evil Board Game;2015;1;5;60;14;1708;7,43;1196;2,51;4916;Cooperative Game;Thematic Games
7804;Dungeons & Dragons: Temple of Elemental Evil Board Game;2015;1;5;60;14;1708;7,43;1196;2,51;4916;Dice Rolling;Thematic Games
7804;Dungeons & Dragons: Temple of Elemental Evil Board Game;2015;1;5;60;14;1708;7,43;1196;2,51;4916;Grid Movement;Thematic Games
7804;Dungeons & Dragons: Temple of Elemental Evil Board Game;2015;1;5;60;14;1708;7,43;1196;2,51;4916;Modular Board;Thematic Games
7804;Dungeons & Dragons: Temple of Elemental Evil Board Game;2015;1;5;60;14;1708;7,43;1196;2,51;4916;Role Playing;Thematic Games
7804;Dungeons & Dragons: Temple of Elemental Evil Board Game;2015;1;5;60;14;1708;7,43;1196;2,51;4916;Solo / Solitaire Game;Thematic Games
7804;Dungeons & Dragons: Temple of Elemental Evil Board Game;2015;1;5;60;14;1708;7,43;1196;2,51;4916;Variable Player Powers;Thematic Games
7805;Bullfrogs;2015;2;4;40;8;981;6,79;2600;1,91;1950;Action Points;Abstract Games, Family Games
7805;Bullfrogs;2015;2;4;40;8;981;6,79;2600;1,91;1950;Area Majority / Influence;Abstract Games, Family Games
7805;Bullfrogs;2015;2;4;40;8;981;6,79;2600;1,91;1950;Hand Management;Abstract Games, Family Games
7805;Bullfrogs;2015;2;4;40;8;981;6,79;2600;1,91;1950;Modular Board;Abstract Games, Family Games
7806;The Siege of Orgun: Afghanistan, 1983;2015;2;2;120;0;70;7,67;7805;2,70;245;Area Movement;Wargames
7806;The Siege of Orgun: Afghanistan, 1983;2015;2;2;120;0;70;7,67;7805;2,70;245;Area-Impulse;Wargames
7806;The Siege of Orgun: Afghanistan, 1983;2015;2;2;120;0;70;7,67;7805;2,70;245;Dice Rolling;Wargames
7806;The Siege of Orgun: Afghanistan, 1983;2015;2;2;120;0;70;7,67;7805;2,70;245;Movement Points;Wargames
7806;The Siege of Orgun: Afghanistan, 1983;2015;2;2;120;0;70;7,67;7805;2,70;245;Simulation;Wargames
7807;Letter Tycoon;2015;2;5;30;8;1160;6,89;2157;2,05;1821;Commodity Speculation;Family Games
7807;Letter Tycoon;2015;2;5;30;8;1160;6,89;2157;2,05;1821;Hand Management;Family Games
7807;Letter Tycoon;2015;2;5;30;8;1160;6,89;2157;2,05;1821;Set Collection;Family Games
7807;Letter Tycoon;2015;2;5;30;8;1160;6,89;2157;2,05;1821;Variable Player Powers;Family Games
7808;Slap .45;2015;3;7;20;10;139;6,40;9586;1,33;629;Action Queue;Party Games
7809;Champions of Midgard;2015;2;4;90;10;13345;7,77;101;2,59;19380;Dice Rolling;Strategy Games
7809;Champions of Midgard;2015;2;4;90;10;13345;7,77;101;2,59;19380;Set Collection;Strategy Games
7809;Champions of Midgard;2015;2;4;90;10;13345;7,77;101;2,59;19380;Variable Player Powers;Strategy Games
7809;Champions of Midgard;2015;2;4;90;10;13345;7,77;101;2,59;19380;Worker Placement;Strategy Games
7810;Burano;2015;2;4;120;12;987;6,78;2516;3,78;1855;Action Points;Strategy Games
7810;Burano;2015;2;4;120;12;987;6,78;2516;3,78;1855;Area Majority / Influence;Strategy Games
7810;Burano;2015;2;4;120;12;987;6,78;2516;3,78;1855;Pick-up and Deliver;Strategy Games
7810;Burano;2015;2;4;120;12;987;6,78;2516;3,78;1855;Point to Point Movement;Strategy Games
7810;Burano;2015;2;4;120;12;987;6,78;2516;3,78;1855;Set Collection;Strategy Games
7811;Wrath of Kings;2015;2;0;120;0;76;7,90;7786;2,90;301;Dice Rolling;Wargames
7811;Wrath of Kings;2015;2;0;120;0;76;7,90;7786;2,90;301;Variable Player Powers;Wargames
7812;Catacombs (Third Edition);2015;2;5;90;14;2241;7,57;732;2,24;4956;Flicking;Thematic Games
7812;Catacombs (Third Edition);2015;2;5;90;14;2241;7,57;732;2,24;4956;Player Elimination;Thematic Games
7812;Catacombs (Third Edition);2015;2;5;90;14;2241;7,57;732;2,24;4956;Role Playing;Thematic Games
7812;Catacombs (Third Edition);2015;2;5;90;14;2241;7,57;732;2,24;4956;Team-Based Game;Thematic Games
7812;Catacombs (Third Edition);2015;2;5;90;14;2241;7,57;732;2,24;4956;Variable Player Powers;Thematic Games
7813;Khe Sanh '68;2015;1;1;0;0;97;6,47;9587;1,56;289;Point to Point Movement;Wargames
7814;Storm Over Normandy;2015;2;2;180;0;100;7,31;6820;2,17;449;Area-Impulse;Wargames
7814;Storm Over Normandy;2015;2;2;180;0;100;7,31;6820;2,17;449;Simulation;Wargames
7815;Signorie;2015;2;4;120;12;2635;7,43;711;3,55;3132;Dice Rolling;Strategy Games
7815;Signorie;2015;2;4;120;12;2635;7,43;711;3,55;3132;Set Collection;Strategy Games
7815;Signorie;2015;2;4;120;12;2635;7,43;711;3,55;3132;Worker Placement;Strategy Games
7816;Tannenberg: The Introductory Game;2015;2;2;0;0;36;7,58;10645;3,17;190;Dice Rolling;Wargames
7816;Tannenberg: The Introductory Game;2015;2;2;0;0;36;7,58;10645;3,17;190;Hexagon Grid;Wargames
7816;Tannenberg: The Introductory Game;2015;2;2;0;0;36;7,58;10645;3,17;190;Simulation;Wargames
7817;...and then, we held hands.;2015;2;2;45;12;1816;6,08;3573;1,77;3674;Communication Limits;Abstract Games
7817;...and then, we held hands.;2015;2;2;45;12;1816;6,08;3573;1,77;3674;Cooperative Game;Abstract Games
7817;...and then, we held hands.;2015;2;2;45;12;1816;6,08;3573;1,77;3674;Hand Management;Abstract Games
7817;...and then, we held hands.;2015;2;2;45;12;1816;6,08;3573;1,77;3674;Melding and Splaying;Abstract Games
7817;...and then, we held hands.;2015;2;2;45;12;1816;6,08;3573;1,77;3674;Point to Point Movement;Abstract Games
7818;D-Day at Peleliu;2015;1;1;300;12;228;8,25;3711;4,06;1040;Hexagon Grid;Wargames
7818;D-Day at Peleliu;2015;1;1;300;12;228;8,25;3711;4,06;1040;Simulation;Wargames
7819;Plums;2015;3;5;40;8;1335;6,59;2418;1,78;2001;Auction/Bidding;Family Games
7819;Plums;2015;3;5;40;8;1335;6,59;2418;1,78;2001;Card Drafting;Family Games
7819;Plums;2015;3;5;40;8;1335;6,59;2418;1,78;2001;Set Collection;Family Games
7819;Plums;2015;3;5;40;8;1335;6,59;2418;1,78;2001;Trick-taking;Family Games
7820;Mafia de Cuba;2015;6;12;20;10;3578;6,57;1603;1,50;6530;Role Playing;Party Games
7820;Mafia de Cuba;2015;6;12;20;10;3578;6,57;1603;1,50;6530;Team-Based Game;Party Games
7820;Mafia de Cuba;2015;6;12;20;10;3578;6,57;1603;1,50;6530;Variable Player Powers;Party Games
7821;Transylvania: Curses & Traitors;2015;3;6;45;12;176;5,92;12127;2,25;481;Dice Rolling;Thematic Games
7821;Transylvania: Curses & Traitors;2015;3;6;45;12;176;5,92;12127;2,25;481;Hand Management;Thematic Games
7821;Transylvania: Curses & Traitors;2015;3;6;45;12;176;5,92;12127;2,25;481;Modular Board;Thematic Games
7821;Transylvania: Curses & Traitors;2015;3;6;45;12;176;5,92;12127;2,25;481;Pick-up and Deliver;Thematic Games
7821;Transylvania: Curses & Traitors;2015;3;6;45;12;176;5,92;12127;2,25;481;Point to Point Movement;Thematic Games
7821;Transylvania: Curses & Traitors;2015;3;6;45;12;176;5,92;12127;2,25;481;Role Playing;Thematic Games
7821;Transylvania: Curses & Traitors;2015;3;6;45;12;176;5,92;12127;2,25;481;Variable Player Powers;Thematic Games
7822;Oh My Goods!;2015;2;4;30;10;9383;7,01;628;2,30;17577;Action Queue;Strategy Games
7822;Oh My Goods!;2015;2;4;30;10;9383;7,01;628;2,30;17577;Hand Management;Strategy Games
7822;Oh My Goods!;2015;2;4;30;10;9383;7,01;628;2,30;17577;Push Your Luck;Strategy Games
7822;Oh My Goods!;2015;2;4;30;10;9383;7,01;628;2,30;17577;Set Collection;Strategy Games
7823;Isle of Skye: From Chieftain to King;2015;2;5;50;8;20425;7,44;197;2,25;26632;Auction/Bidding;Family Games, Strategy Games
